Province,Police Station,Crime,Year,Incidents
NC,Vosburg,Stock-theft,2008,4
NC,Vosburg,Stock-theft,2009,1
NC,Vosburg,Stock-theft,2010,3
NC,Vosburg,Stock-theft,2011,2
NC,Vosburg,Stock-theft,2012,9
NC,Vosburg,Stock-theft,2013,2
NC,Vosburg,Stock-theft,2014,3
NC,Vosburg,Theft of motor vehicle and motorcycle,2005,0
NC,Vosburg,Theft of motor vehicle and motorcycle,2006,0
NC,Vosburg,Theft of motor vehicle and motorcycle,2007,0
NC,Vosburg,Theft of motor vehicle and motorcycle,2008,0
NC,Vosburg,Theft of motor vehicle and motorcycle,2009,2
NC,Vosburg,Theft of motor vehicle and motorcycle,2010,1
NC,Vosburg,Theft of motor vehicle and motorcycle,2011,0
NC,Vosburg,Theft of motor vehicle and motorcycle,2012,2
NC,Vosburg,Theft of motor vehicle and motorcycle,2013,0
NC,Vosburg,Theft of motor vehicle and motorcycle,2014,0
NC,Vosburg,Theft out of or from motor vehicle,2005,0
NC,Vosburg,Theft out of or from motor vehicle,2006,0
NC,Vosburg,Theft out of or from motor vehicle,2007,0
NC,Vosburg,Theft out of or from motor vehicle,2008,1
NC,Vosburg,Theft out of or from motor vehicle,2009,2
NC,Vosburg,Theft out of or from motor vehicle,2010,2
NC,Vosburg,Theft out of or from motor vehicle,2011,2
NC,Vosburg,Theft out of or from motor vehicle,2012,0
NC,Vosburg,Theft out of or from motor vehicle,2013,0
NC,Vosburg,Theft out of or from motor vehicle,2014,3
NC,Vosburg,Total Sexual Crimes,2005,1
NC,Vosburg,Total Sexual Crimes,2006,2
NC,Vosburg,Total Sexual Crimes,2007,1
NC,Vosburg,Total Sexual Crimes,2008,3
NC,Vosburg,Total Sexual Crimes,2009,1
NC,Vosburg,Total Sexual Crimes,2010,6
NC,Vosburg,Total Sexual Crimes,2011,4
NC,Vosburg,Total Sexual Crimes,2012,5
NC,Vosburg,Total Sexual Crimes,2013,5
NC,Vosburg,Total Sexual Crimes,2014,1
NC,Vosburg,Truck hijacking,2005,0
NC,Vosburg,Truck hijacking,2006,0
NC,Vosburg,Truck hijacking,2007,0
NC,Vosburg,Truck hijacking,2008,0
NC,Vosburg,Truck hijacking,2009,0
NC,Vosburg,Truck hijacking,2010,0
NC,Vosburg,Truck hijacking,2011,0
NC,Vosburg,Truck hijacking,2012,0
NC,Vosburg,Truck hijacking,2013,0
NC,Vosburg,Truck hijacking,2014,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2005,1
NC,Vosburg,Unlawful possession of firearms and ammunition,2006,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2007,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2008,1
NC,Vosburg,Unlawful possession of firearms and ammunition,2009,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2010,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2011,2
NC,Vosburg,Unlawful possession of firearms and ammunition,2012,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2013,0
NC,Vosburg,Unlawful possession of firearms and ammunition,2014,0
NC,Warrenton,All theft not mentioned elsewhere,2005,329
NC,Warrenton,All theft not mentioned elsewhere,2006,261
NC,Warrenton,All theft not mentioned elsewhere,2007,207
NC,Warrenton,All theft not mentioned elsewhere,2008,214
NC,Warrenton,All theft not mentioned elsewhere,2009,197
NC,Warrenton,All theft not mentioned elsewhere,2010,174
NC,Warrenton,All theft not mentioned elsewhere,2011,165
NC,Warrenton,All theft not mentioned elsewhere,2012,181
NC,Warrenton,All theft not mentioned elsewhere,2013,174
NC,Warrenton,All theft not mentioned elsewhere,2014,171
NC,Warrenton,Arson,2005,8
NC,Warrenton,Arson,2006,4
NC,Warrenton,Arson,2007,7
NC,Warrenton,Arson,2008,5
NC,Warrenton,Arson,2009,5
NC,Warrenton,Arson,2010,5
NC,Warrenton,Arson,2011,2
NC,Warrenton,Arson,2012,4
NC,Warrenton,Arson,2013,8
NC,Warrenton,Arson,2014,4
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2005,416
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2006,320
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2007,306
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2008,259
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2009,255
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2010,213
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2011,202
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2012,196
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2013,226
NC,Warrenton,Assault with the intent to inflict grievous bodily harm,2014,183
NC,Warrenton,Attempted murder,2005,28
NC,Warrenton,Attempted murder,2006,16
NC,Warrenton,Attempted murder,2007,15
NC,Warrenton,Attempted murder,2008,7
NC,Warrenton,Attempted murder,2009,10
NC,Warrenton,Attempted murder,2010,7
NC,Warrenton,Attempted murder,2011,5
NC,Warrenton,Attempted murder,2012,8
